          Evm          Svm          E11          E22          E33          E23          E13          E12        SCAU11       SCAU22       SCAU33       SCAU23       SCAU13       SCAU12  TEMP          EE11         EE22         EE33         EE23         EE13         EE12         EP11         EP22         EP33         EP23         EP13         EP12        ETR11        ETR22        ETR33        ETR23        ETR13        ETR12           L11          L12          L13          L21          L22          L23          L31          L32          L33        tincr        press          <p>
  0.42877E-01  0.22777E+03  0.43400E-01 -0.25206E-01 -0.17825E-01 -0.57721E-12  0.42552E-10  0.23730E-10   0.22777E+03  0.30781E-10  0.14467E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12681E-02 -0.39165E-03 -0.33719E-03 -0.32499E-12  0.14209E-12 -0.10194E-12  0.42132E-01 -0.24738E-01 -0.17394E-01 -0.46896E-12  0.42627E-10  0.23832E-10  0.42553E-03 -0.11687E-03 -0.94423E-04 -0.47807E-11  0.83152E-11 -0.32247E-12   0.10000E-02  0.12280E-11  0.21643E-11  0.00000E+00 -0.58167E-03  0.47283E-14  0.00000E+00  0.00000E+00 -0.41557E-03  0.20000E+00  0.75923E+02  0.75925E+02
  0.43077E-01  0.22803E+03  0.43600E-01 -0.25322E-01 -0.17908E-01 -0.57673E-12  0.42768E-10  0.23853E-10   0.22803E+03  0.30852E-10  0.14509E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12694E-02 -0.39205E-03 -0.33753E-03 -0.32499E-12  0.14175E-12 -0.10212E-12  0.42331E-01 -0.24853E-01 -0.17477E-01 -0.46849E-12  0.42844E-10  0.23955E-10  0.42545E-03 -0.11683E-03 -0.94380E-04 -0.47807E-11  0.83124E-11 -0.32427E-12   0.10000E-02  0.12235E-11  0.21623E-11  0.00000E+00 -0.58176E-03  0.47012E-14  0.00000E+00  0.00000E+00 -0.41566E-03  0.20000E+00  0.76010E+02  0.76012E+02
  0.43277E-01  0.22829E+03  0.43800E-01 -0.25438E-01 -0.17991E-01 -0.57627E-12  0.42985E-10  0.23975E-10   0.22829E+03  0.30951E-10  0.14552E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12707E-02 -0.39243E-03 -0.33785E-03 -0.32499E-12  0.14143E-12 -0.10230E-12  0.42529E-01 -0.24969E-01 -0.17560E-01 -0.46802E-12  0.43061E-10  0.24077E-10  0.42549E-03 -0.11686E-03 -0.94390E-04 -0.47807E-11  0.83102E-11 -0.32544E-12   0.10000E-02  0.12254E-11  0.21656E-11  0.00000E+00 -0.58170E-03  0.46709E-14  0.00000E+00  0.00000E+00 -0.41568E-03  0.20000E+00  0.76097E+02  0.76099E+02
  0.43476E-01  0.22855E+03  0.44000E-01 -0.25555E-01 -0.18075E-01 -0.57580E-12  0.43201E-10  0.24098E-10   0.22855E+03  0.31022E-10  0.14609E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12719E-02 -0.39281E-03 -0.33818E-03 -0.32499E-12  0.14111E-12 -0.10248E-12  0.42728E-01 -0.25085E-01 -0.17643E-01 -0.46755E-12  0.43278E-10  0.24200E-10  0.42549E-03 -0.11687E-03 -0.94385E-04 -0.47807E-11  0.83079E-11 -0.32673E-12   0.10000E-02  0.12269E-11  0.21686E-11  0.00000E+00 -0.58169E-03  0.46424E-14  0.00000E+00  0.00000E+00 -0.41571E-03  0.20000E+00  0.76184E+02  0.76186E+02
  0.43676E-01  0.22881E+03  0.44200E-01 -0.25671E-01 -0.18158E-01 -0.57534E-12  0.43418E-10  0.24220E-10   0.22881E+03  0.31108E-10  0.14637E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12731E-02 -0.39318E-03 -0.33851E-03 -0.32499E-12  0.14078E-12 -0.10265E-12  0.42927E-01 -0.25201E-01 -0.17726E-01 -0.46709E-12  0.43495E-10  0.24323E-10  0.42551E-03 -0.11688E-03 -0.94385E-04 -0.47807E-11  0.83056E-11 -0.32797E-12   0.10000E-02  0.12283E-11  0.21716E-11  0.00000E+00 -0.58166E-03  0.46135E-14  0.00000E+00  0.00000E+00 -0.41574E-03  0.20000E+00  0.76271E+02  0.76273E+02
  0.43876E-01  0.22907E+03  0.44400E-01 -0.25787E-01 -0.18241E-01 -0.57488E-12  0.43636E-10  0.24343E-10   0.22907E+03  0.31179E-10  0.14651E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12743E-02 -0.39356E-03 -0.33883E-03 -0.32499E-12  0.14046E-12 -0.10283E-12  0.43126E-01 -0.25317E-01 -0.17808E-01 -0.46663E-12  0.43713E-10  0.24446E-10  0.42553E-03 -0.11690E-03 -0.94385E-04 -0.47807E-11  0.83033E-11 -0.32919E-12   0.10000E-02  0.12298E-11  0.21747E-11  0.00000E+00 -0.58163E-03  0.45850E-14  0.00000E+00  0.00000E+00 -0.41577E-03  0.20000E+00  0.76357E+02  0.76359E+02
  0.44076E-01  0.22933E+03  0.44600E-01 -0.25904E-01 -0.18324E-01 -0.57442E-12  0.43853E-10  0.24466E-10   0.22933E+03  0.31264E-10  0.14680E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12756E-02 -0.39394E-03 -0.33916E-03 -0.32499E-12  0.14014E-12 -0.10301E-12  0.43324E-01 -0.25433E-01 -0.17891E-01 -0.46617E-12  0.43931E-10  0.24569E-10  0.42555E-03 -0.11692E-03 -0.94385E-04 -0.47807E-11  0.83011E-11 -0.33040E-12   0.10000E-02  0.12313E-11  0.21778E-11  0.00000E+00 -0.58161E-03  0.45567E-14  0.00000E+00  0.00000E+00 -0.41581E-03  0.20000E+00  0.76444E+02  0.76445E+02
  0.44276E-01  0.22956E+03  0.44800E-01 -0.26020E-01 -0.18407E-01 -0.57397E-12  0.44071E-10  0.24590E-10   0.22956E+03  0.31491E-10  0.14793E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12768E-02 -0.39431E-03 -0.33948E-03 -0.32499E-12  0.13982E-12 -0.10318E-12  0.43523E-01 -0.25549E-01 -0.17974E-01 -0.46572E-12  0.44149E-10  0.24693E-10  0.42557E-03 -0.11694E-03 -0.94387E-04 -0.47807E-11  0.82989E-11 -0.33158E-12   0.10000E-02  0.12399E-11  0.21870E-11  0.00000E+00 -0.58175E-03  0.45255E-14  0.00000E+00  0.00000E+00 -0.41594E-03  0.20000E+00  0.76521E+02  0.76523E+02
  0.44476E-01  0.22984E+03  0.45000E-01 -0.26136E-01 -0.18490E-01 -0.57352E-12  0.44291E-10  0.24714E-10   0.22984E+03  0.31548E-10  0.14850E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12779E-02 -0.39465E-03 -0.33977E-03 -0.32499E-12  0.13954E-12 -0.10334E-12  0.43722E-01 -0.25665E-01 -0.18057E-01 -0.46527E-12  0.44369E-10  0.24818E-10  0.42576E-03 -0.11705E-03 -0.94468E-04 -0.47807E-11  0.82995E-11 -0.33012E-12   0.10000E-02  0.12424E-11  0.21909E-11  0.00000E+00 -0.58146E-03  0.44984E-14  0.00000E+00  0.00000E+00 -0.41581E-03  0.20000E+00  0.76612E+02  0.76614E+02
  0.44675E-01  0.23009E+03  0.45200E-01 -0.26253E-01 -0.18573E-01 -0.57307E-12  0.44509E-10  0.24838E-10   0.23009E+03  0.31633E-10  0.14893E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12791E-02 -0.39504E-03 -0.34011E-03 -0.32499E-12  0.13920E-12 -0.10352E-12  0.43921E-01 -0.25781E-01 -0.18140E-01 -0.46482E-12  0.44588E-10  0.24942E-10  0.42569E-03 -0.11702E-03 -0.94429E-04 -0.47807E-11  0.82969E-11 -0.33178E-12   0.10000E-02  0.12381E-11  0.21893E-11  0.00000E+00 -0.58154E-03  0.44730E-14  0.00000E+00  0.00000E+00 -0.41590E-03  0.20000E+00  0.76697E+02  0.76699E+02
  0.44875E-01  0.23035E+03  0.45400E-01 -0.26369E-01 -0.18657E-01 -0.57262E-12  0.44728E-10  0.24962E-10   0.23035E+03  0.31761E-10  0.14936E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12803E-02 -0.39541E-03 -0.34043E-03 -0.32499E-12  0.13889E-12 -0.10369E-12  0.44120E-01 -0.25897E-01 -0.18223E-01 -0.46437E-12  0.44807E-10  0.25066E-10  0.42573E-03 -0.11705E-03 -0.94441E-04 -0.47807E-11  0.82948E-11 -0.33283E-12   0.10000E-02  0.12402E-11  0.21928E-11  0.00000E+00 -0.58149E-03  0.44448E-14  0.00000E+00  0.00000E+00 -0.41592E-03  0.20000E+00  0.76783E+02  0.76785E+02
  0.45075E-01  0.23061E+03  0.45600E-01 -0.26485E-01 -0.18740E-01 -0.57218E-12  0.44948E-10  0.25086E-10   0.23061E+03  0.31832E-10  0.14978E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12816E-02 -0.39579E-03 -0.34075E-03 -0.32499E-12  0.13857E-12 -0.10387E-12  0.44318E-01 -0.26013E-01 -0.18305E-01 -0.46393E-12  0.45027E-10  0.25190E-10  0.42574E-03 -0.11706E-03 -0.94437E-04 -0.47807E-11  0.82927E-11 -0.33399E-12   0.10000E-02  0.12418E-11  0.21960E-11  0.00000E+00 -0.58148E-03  0.44181E-14  0.00000E+00  0.00000E+00 -0.41596E-03  0.20000E+00  0.76869E+02  0.76871E+02
  0.45275E-01  0.23086E+03  0.45800E-01 -0.26602E-01 -0.18823E-01 -0.57174E-12  0.45168E-10  0.25210E-10   0.23086E+03  0.31903E-10  0.15007E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12828E-02 -0.39616E-03 -0.34107E-03 -0.32499E-12  0.13825E-12 -0.10404E-12  0.44517E-01 -0.26129E-01 -0.18388E-01 -0.46349E-12  0.45247E-10  0.25314E-10  0.42576E-03 -0.11708E-03 -0.94439E-04 -0.47807E-11  0.82906E-11 -0.33510E-12   0.10000E-02  0.12433E-11  0.21992E-11  0.00000E+00 -0.58145E-03  0.43911E-14  0.00000E+00  0.00000E+00 -0.41599E-03  0.20000E+00  0.76955E+02  0.76956E+02
  0.45475E-01  0.23112E+03  0.46000E-01 -0.26718E-01 -0.18906E-01 -0.57130E-12  0.45388E-10  0.25335E-10   0.23112E+03  0.32017E-10  0.15035E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12840E-02 -0.39654E-03 -0.34139E-03 -0.32499E-12  0.13794E-12 -0.10422E-12  0.44716E-01 -0.26245E-01 -0.18471E-01 -0.46305E-12  0.45467E-10  0.25439E-10  0.42578E-03 -0.11710E-03 -0.94440E-04 -0.47807E-11  0.82885E-11 -0.33621E-12   0.10000E-02  0.12450E-11  0.22025E-11  0.00000E+00 -0.58143E-03  0.43645E-14  0.00000E+00  0.00000E+00 -0.41602E-03  0.20000E+00  0.77040E+02  0.77042E+02
  0.45675E-01  0.23138E+03  0.46200E-01 -0.26834E-01 -0.18989E-01 -0.57086E-12  0.45608E-10  0.25459E-10   0.23138E+03  0.32074E-10  0.15035E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12852E-02 -0.39691E-03 -0.34171E-03 -0.32499E-12  0.13762E-12 -0.10439E-12  0.44915E-01 -0.26361E-01 -0.18554E-01 -0.46262E-12  0.45688E-10  0.25564E-10  0.42580E-03 -0.11712E-03 -0.94443E-04 -0.47807E-11  0.82865E-11 -0.33729E-12   0.10000E-02  0.12466E-11  0.22058E-11  0.00000E+00 -0.58140E-03  0.43379E-14  0.00000E+00  0.00000E+00 -0.41605E-03  0.20000E+00  0.77125E+02  0.77127E+02
  0.45874E-01  0.23163E+03  0.46400E-01 -0.26950E-01 -0.19073E-01 -0.57043E-12  0.45829E-10  0.25584E-10   0.23163E+03  0.32145E-10  0.15078E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12864E-02 -0.39728E-03 -0.34203E-03 -0.32499E-12  0.13731E-12 -0.10456E-12  0.45114E-01 -0.26477E-01 -0.18637E-01 -0.46218E-12  0.45909E-10  0.25689E-10  0.42582E-03 -0.11714E-03 -0.94446E-04 -0.47807E-11  0.82844E-11 -0.33836E-12   0.10000E-02  0.12482E-11  0.22091E-11  0.00000E+00 -0.58138E-03  0.43115E-14  0.00000E+00  0.00000E+00 -0.41608E-03  0.20000E+00  0.77210E+02  0.77212E+02
  0.46074E-01  0.23189E+03  0.46600E-01 -0.27067E-01 -0.19156E-01 -0.57000E-12  0.46050E-10  0.25709E-10   0.23189E+03  0.32230E-10  0.15106E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12876E-02 -0.39765E-03 -0.34235E-03 -0.32499E-12  0.13699E-12 -0.10473E-12  0.45312E-01 -0.26593E-01 -0.18720E-01 -0.46175E-12  0.46130E-10  0.25814E-10  0.42585E-03 -0.11716E-03 -0.94449E-04 -0.47807E-11  0.82824E-11 -0.33941E-12   0.10000E-02  0.12499E-11  0.22125E-11  0.00000E+00 -0.58135E-03  0.42855E-14  0.00000E+00  0.00000E+00 -0.41611E-03  0.20000E+00  0.77295E+02  0.77297E+02
  0.46274E-01  0.23214E+03  0.46800E-01 -0.27183E-01 -0.19239E-01 -0.56958E-12  0.46271E-10  0.25834E-10   0.23214E+03  0.32330E-10  0.15163E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12888E-02 -0.39802E-03 -0.34267E-03 -0.32499E-12  0.13668E-12 -0.10490E-12  0.45511E-01 -0.26708E-01 -0.18803E-01 -0.46133E-12  0.46352E-10  0.25939E-10  0.42587E-03 -0.11718E-03 -0.94453E-04 -0.47807E-11  0.82804E-11 -0.34044E-12   0.10000E-02  0.12516E-11  0.22158E-11  0.00000E+00 -0.58132E-03  0.42597E-14  0.00000E+00  0.00000E+00 -0.41614E-03  0.20000E+00  0.77380E+02  0.77381E+02
  0.46474E-01  0.23239E+03  0.47000E-01 -0.27299E-01 -0.19322E-01 -0.56915E-12  0.46493E-10  0.25959E-10   0.23239E+03  0.32401E-10  0.15206E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12900E-02 -0.39838E-03 -0.34298E-03 -0.32499E-12  0.13637E-12 -0.10507E-12  0.45710E-01 -0.26824E-01 -0.18886E-01 -0.46090E-12  0.46574E-10  0.26064E-10  0.42590E-03 -0.11720E-03 -0.94457E-04 -0.47807E-11  0.82785E-11 -0.34146E-12   0.10000E-02  0.12533E-11  0.22192E-11  0.00000E+00 -0.58130E-03  0.42339E-14  0.00000E+00  0.00000E+00 -0.41617E-03  0.20000E+00  0.77464E+02  0.77466E+02
  0.46674E-01  0.23265E+03  0.47200E-01 -0.27415E-01 -0.19406E-01 -0.56873E-12  0.46715E-10  0.26085E-10   0.23265E+03  0.32500E-10  0.15234E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12911E-02 -0.39875E-03 -0.34330E-03 -0.32499E-12  0.13606E-12 -0.10524E-12  0.45909E-01 -0.26940E-01 -0.18969E-01 -0.46048E-12  0.46797E-10  0.26190E-10  0.42593E-03 -0.11722E-03 -0.94462E-04 -0.47807E-11  0.82765E-11 -0.34246E-12   0.10000E-02  0.12550E-11  0.22227E-11  0.00000E+00 -0.58127E-03  0.42084E-14  0.00000E+00  0.00000E+00 -0.41620E-03  0.20000E+00  0.77549E+02  0.77550E+02
  0.46874E-01  0.23290E+03  0.47400E-01 -0.27532E-01 -0.19489E-01 -0.56831E-12  0.46938E-10  0.26210E-10   0.23290E+03  0.32600E-10  0.15248E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12923E-02 -0.39912E-03 -0.34362E-03 -0.32499E-12  0.13574E-12 -0.10542E-12  0.46108E-01 -0.27056E-01 -0.19052E-01 -0.46006E-12  0.47019E-10  0.26316E-10  0.42595E-03 -0.11724E-03 -0.94467E-04 -0.47807E-11  0.82746E-11 -0.34345E-12   0.10000E-02  0.12567E-11  0.22261E-11  0.00000E+00 -0.58125E-03  0.41832E-14  0.00000E+00  0.00000E+00 -0.41623E-03  0.20000E+00  0.77633E+02  0.77634E+02
  0.47073E-01  0.23315E+03  0.47600E-01 -0.27648E-01 -0.19572E-01 -0.56789E-12  0.47160E-10  0.26336E-10   0.23315E+03  0.32685E-10  0.15277E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12935E-02 -0.39948E-03 -0.34393E-03 -0.32499E-12  0.13543E-12 -0.10558E-12  0.46306E-01 -0.27172E-01 -0.19134E-01 -0.45964E-12  0.47243E-10  0.26442E-10  0.42598E-03 -0.11727E-03 -0.94473E-04 -0.47807E-11  0.82727E-11 -0.34441E-12   0.10000E-02  0.12585E-11  0.22296E-11  0.00000E+00 -0.58122E-03  0.41580E-14  0.00000E+00  0.00000E+00 -0.41626E-03  0.20000E+00  0.77717E+02  0.77718E+02
  0.47273E-01  0.23340E+03  0.47800E-01 -0.27764E-01 -0.19655E-01 -0.56748E-12  0.47384E-10  0.26462E-10   0.23340E+03  0.32756E-10  0.15319E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12947E-02 -0.39985E-03 -0.34425E-03 -0.32499E-12  0.13512E-12 -0.10575E-12  0.46505E-01 -0.27288E-01 -0.19217E-01 -0.45923E-12  0.47466E-10  0.26568E-10  0.42601E-03 -0.11729E-03 -0.94479E-04 -0.47807E-11  0.82708E-11 -0.34537E-12   0.10000E-02  0.12602E-11  0.22331E-11  0.00000E+00 -0.58120E-03  0.41332E-14  0.00000E+00  0.00000E+00 -0.41629E-03  0.20000E+00  0.77801E+02  0.77802E+02
  0.47473E-01  0.23365E+03  0.48000E-01 -0.27880E-01 -0.19739E-01 -0.56707E-12  0.47607E-10  0.26588E-10   0.23365E+03  0.32827E-10  0.15334E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12959E-02 -0.40022E-03 -0.34456E-03 -0.32499E-12  0.13482E-12 -0.10592E-12  0.46704E-01 -0.27404E-01 -0.19300E-01 -0.45882E-12  0.47690E-10  0.26694E-10  0.42604E-03 -0.11731E-03 -0.94484E-04 -0.47807E-11  0.82690E-11 -0.34630E-12   0.10000E-02  0.12620E-11  0.22366E-11  0.00000E+00 -0.58117E-03  0.41085E-14  0.00000E+00  0.00000E+00 -0.41632E-03  0.20000E+00  0.77885E+02  0.77886E+02
  0.47673E-01  0.23390E+03  0.48200E-01 -0.27997E-01 -0.19822E-01 -0.56666E-12  0.47831E-10  0.26714E-10   0.23390E+03  0.32898E-10  0.15376E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12971E-02 -0.40058E-03 -0.34487E-03 -0.32499E-12  0.13451E-12 -0.10609E-12  0.46903E-01 -0.27520E-01 -0.19383E-01 -0.45841E-12  0.47914E-10  0.26820E-10  0.42607E-03 -0.11733E-03 -0.94491E-04 -0.47807E-11  0.82671E-11 -0.34723E-12   0.10000E-02  0.12638E-11  0.22401E-11  0.00000E+00 -0.58115E-03  0.40840E-14  0.00000E+00  0.00000E+00 -0.41635E-03  0.20000E+00  0.77968E+02  0.77970E+02
  0.47873E-01  0.23415E+03  0.48400E-01 -0.28113E-01 -0.19905E-01 -0.56625E-12  0.48055E-10  0.26841E-10   0.23415E+03  0.32969E-10  0.15376E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12982E-02 -0.40094E-03 -0.34519E-03 -0.32499E-12  0.13420E-12 -0.10626E-12  0.47102E-01 -0.27636E-01 -0.19466E-01 -0.45800E-12  0.48138E-10  0.26947E-10  0.42610E-03 -0.11736E-03 -0.94497E-04 -0.47807E-11  0.82653E-11 -0.34814E-12   0.10000E-02  0.12656E-11  0.22437E-11  0.00000E+00 -0.58112E-03  0.40598E-14  0.00000E+00  0.00000E+00 -0.41638E-03  0.20000E+00  0.78052E+02  0.78053E+02
  0.48072E-01  0.23438E+03  0.48600E-01 -0.28229E-01 -0.19988E-01 -0.56584E-12  0.48280E-10  0.26968E-10   0.23438E+03  0.33012E-10  0.15405E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.12994E-02 -0.40131E-03 -0.34550E-03 -0.32499E-12  0.13389E-12 -0.10643E-12  0.47301E-01 -0.27751E-01 -0.19549E-01 -0.45759E-12  0.48363E-10  0.27074E-10  0.42613E-03 -0.11738E-03 -0.94504E-04 -0.47807E-11  0.82635E-11 -0.34903E-12   0.10000E-02  0.12720E-11  0.22497E-11  0.00000E+00 -0.58130E-03  0.40453E-14  0.00000E+00  0.00000E+00 -0.41650E-03  0.20000E+00  0.78125E+02  0.78127E+02
  0.48272E-01  0.23464E+03  0.48800E-01 -0.28345E-01 -0.20072E-01 -0.56544E-12  0.48505E-10  0.27095E-10   0.23464E+03  0.33069E-10  0.15433E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13005E-02 -0.40163E-03 -0.34578E-03 -0.32499E-12  0.13362E-12 -0.10658E-12  0.47500E-01 -0.27867E-01 -0.19632E-01 -0.45719E-12  0.48589E-10  0.27202E-10  0.42629E-03 -0.11748E-03 -0.94559E-04 -0.47807E-11  0.82575E-11 -0.35358E-12   0.10000E-02  0.12695E-11  0.22495E-11  0.00000E+00 -0.58099E-03  0.40232E-14  0.00000E+00  0.00000E+00 -0.41638E-03  0.20000E+00  0.78213E+02  0.78215E+02
  0.48472E-01  0.23489E+03  0.49000E-01 -0.28462E-01 -0.20155E-01 -0.56504E-12  0.48730E-10  0.27221E-10   0.23489E+03  0.33154E-10  0.15490E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13017E-02 -0.40201E-03 -0.34610E-03 -0.32499E-12  0.13330E-12 -0.10675E-12  0.47698E-01 -0.27983E-01 -0.19715E-01 -0.45679E-12  0.48814E-10  0.27328E-10  0.42626E-03 -0.11748E-03 -0.94544E-04 -0.47807E-11  0.82555E-11 -0.35466E-12   0.10000E-02  0.12630E-11  0.22477E-11  0.00000E+00 -0.58105E-03  0.39904E-14  0.00000E+00  0.00000E+00 -0.41645E-03  0.20000E+00  0.78297E+02  0.78298E+02
  0.48672E-01  0.23511E+03  0.49200E-01 -0.28578E-01 -0.20238E-01 -0.56464E-12  0.48955E-10  0.27348E-10   0.23511E+03  0.33211E-10  0.15518E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13029E-02 -0.40237E-03 -0.34642E-03 -0.32499E-12  0.13299E-12 -0.10692E-12  0.47897E-01 -0.28099E-01 -0.19798E-01 -0.45639E-12  0.49039E-10  0.27455E-10  0.42630E-03 -0.11751E-03 -0.94556E-04 -0.47807E-11  0.82538E-11 -0.35539E-12   0.10000E-02  0.12702E-11  0.22545E-11  0.00000E+00 -0.58120E-03  0.39752E-14  0.00000E+00  0.00000E+00 -0.41656E-03  0.20000E+00  0.78371E+02  0.78373E+02
  0.48872E-01  0.23538E+03  0.49400E-01 -0.28694E-01 -0.20322E-01 -0.56424E-12  0.49180E-10  0.27475E-10   0.23538E+03  0.33282E-10  0.15561E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13039E-02 -0.40270E-03 -0.34670E-03 -0.32499E-12  0.13272E-12 -0.10707E-12  0.48096E-01 -0.28215E-01 -0.19881E-01 -0.45599E-12  0.49265E-10  0.27583E-10  0.42643E-03 -0.11759E-03 -0.94597E-04 -0.47807E-11  0.82478E-11 -0.35994E-12   0.10000E-02  0.12683E-11  0.22547E-11  0.00000E+00 -0.58091E-03  0.39538E-14  0.00000E+00  0.00000E+00 -0.41646E-03  0.20000E+00  0.78459E+02  0.78461E+02
  0.49072E-01  0.23563E+03  0.49600E-01 -0.28810E-01 -0.20405E-01 -0.56385E-12  0.49406E-10  0.27602E-10   0.23563E+03  0.33353E-10  0.15604E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13052E-02 -0.40308E-03 -0.34703E-03 -0.32499E-12  0.13239E-12 -0.10725E-12  0.48295E-01 -0.28331E-01 -0.19964E-01 -0.45560E-12  0.49491E-10  0.27709E-10  0.42640E-03 -0.11758E-03 -0.94580E-04 -0.47807E-11  0.82459E-11 -0.36094E-12   0.10000E-02  0.12627E-11  0.22535E-11  0.00000E+00 -0.58097E-03  0.39214E-14  0.00000E+00  0.00000E+00 -0.41653E-03  0.20000E+00  0.78543E+02  0.78545E+02
  0.49272E-01  0.23585E+03  0.49800E-01 -0.28926E-01 -0.20488E-01 -0.56346E-12  0.49631E-10  0.27728E-10   0.23585E+03  0.33396E-10  0.15646E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13063E-02 -0.40344E-03 -0.34734E-03 -0.32499E-12  0.13209E-12 -0.10742E-12  0.48494E-01 -0.28447E-01 -0.20047E-01 -0.45521E-12  0.49717E-10  0.27835E-10  0.42644E-03 -0.11760E-03 -0.94591E-04 -0.47807E-11  0.82443E-11 -0.36158E-12   0.10000E-02  0.12700E-11  0.22603E-11  0.00000E+00 -0.58112E-03  0.39065E-14  0.00000E+00  0.00000E+00 -0.41664E-03  0.20000E+00  0.78618E+02  0.78620E+02
  0.49471E-01  0.23612E+03  0.50000E-01 -0.29043E-01 -0.20571E-01 -0.56307E-12  0.49858E-10  0.27856E-10   0.23612E+03  0.33495E-10  0.15689E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13074E-02 -0.40377E-03 -0.34762E-03 -0.32499E-12  0.13181E-12 -0.10757E-12  0.48693E-01 -0.28562E-01 -0.20130E-01 -0.45482E-12  0.49943E-10  0.27963E-10  0.42656E-03 -0.11769E-03 -0.94629E-04 -0.47807E-11  0.82384E-11 -0.36606E-12   0.10000E-02  0.12684E-11  0.22608E-11  0.00000E+00 -0.58083E-03  0.38855E-14  0.00000E+00  0.00000E+00 -0.41654E-03  0.20000E+00  0.78705E+02  0.78707E+02
  0.49671E-01  0.23637E+03  0.50200E-01 -0.29159E-01 -0.20655E-01 -0.56268E-12  0.50083E-10  0.27982E-10   0.23637E+03  0.33609E-10  0.15746E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13086E-02 -0.40415E-03 -0.34795E-03 -0.32499E-12  0.13149E-12 -0.10774E-12  0.48891E-01 -0.28678E-01 -0.20213E-01 -0.45443E-12  0.50169E-10  0.28089E-10  0.42652E-03 -0.11767E-03 -0.94611E-04 -0.47807E-11  0.82365E-11 -0.36698E-12   0.10000E-02  0.12632E-11  0.22598E-11  0.00000E+00 -0.58089E-03  0.38540E-14  0.00000E+00  0.00000E+00 -0.41661E-03  0.20000E+00  0.78789E+02  0.78791E+02
  0.49871E-01  0.23659E+03  0.50400E-01 -0.29275E-01 -0.20738E-01 -0.56230E-12  0.50310E-10  0.28108E-10   0.23659E+03  0.33666E-10  0.15774E-10  0.00000E+00  0.00000E+00  0.00000E+00 298.0   0.13098E-02 -0.40451E-03 -0.34826E-03 -0.32499E-12  0.13118E-12 -0.10791E-12  0.49090E-01 -0.28794E-01 -0.20296E-01 -0.45405E-12  0.50396E-10  0.28216E-10  0.42656E-03 -0.11770E-03 -0.94620E-04 -0.47807E-11  0.82351E-11 -0.36755E-12   0.10000E-02  0.12706E-11  0.22668E-11  0.00000E+00 -0.58104E-03  0.38394E-14  0.00000E+00  0.00000E+00 -0.41672E-03  0.20000E+00  0.78863E+02  0.78866E+02
